user,playlist_id
128005742,3icqevME3CKInoAPd6TQr9
128005742,0QFVWmNe9qcEgbKgHfdwtC
128005742,4AfpsObM2jqcfbbtmLJ2Zl
128005742,3CxUqfQjDlJkxb1kPr6rOJ
128005742,2ahJYZKyIMwTdjto0th8dK
128005742,0NbXFa3coIWQMKZ9INFDyK
128005742,0Nk9OWZubPO0XhtErLMWlr
128005742,4DQ2agTyszygIIo2pJXHtc
128005742,5lOQXF8mC0nwYoHOgcpJG3
128005742,2D0piTR1ymPTxaWZYFjEOg
128005742,0KAhDlxBGomTIAVE8r8azI
